image_name,age
041_2.bmp,31
080_1.bmp,75
221_2.bmp,48
019_3.bmp,16
121_3.bmp,40
068_1.bmp,59
121_1.bmp,27
012_3.bmp,39
081_4.bmp,38
003_3.bmp,29
011_1.bmp,28
050_2.bmp,43
083_1.bmp,16
110_3.bmp,80
111_2.bmp,43
002_1.bmp,7
075_2.bmp,34
046_2.bmp,78
112_1.bmp,40
088_3.bmp,12
080_2.bmp,45
031_2.bmp,3
016_4.bmp,38
057_3.bmp,54
081_1.bmp,42
